AgentID,Profile,Avatar,In_Time,Out_Time,In_Location,Out_Location,Target_Speed(m/s),Distance_Traveled(m),Congested_Duration(s),Total_Duration(s),LOS_A_Duration(s),LOS_B_Duration(s),LOS_C_Duration(s),LOS_D_Duration(s),LOS_E_Duration(s),LOS_F_Duration(s)
1087,fatSlowLazy,Orange_LowPoly,02:56:55,03:00:24,gate2S5,seats2P1S5,1.03005,146.57,91.8,208.4,75.6,75,41.4,7.4,7.4,1.6
1114,slimFastActiv,Blue_LowPoly,02:57:44,03:00:24,gate1S5,seats3P1S5,2.49436,90.8565,120.6,159.8,12.2,100,23,16,5,3.6
1118,DefaultProfile,Green_LowPoly,02:57:56,03:00:24,gate2S5,seats1P1S5,1.69386,120.556,84.8,148.6,40.4,53,30.2,15,9.8,0.2
1137,slimFastActiv,Blue_LowPoly,02:59:06,03:00:24,gate1S5,seats3P1S5,2.40814,98.5696,44.6,78.8,34.4,9.6,20.2,9.4,3.4,1.8
1039,slimFastActiv,Blue_LowPoly,02:55:43,03:00:25,gate2S5,seats3P1S5,2.63253,147.702,220.4,281.6,145.4,11,100.8,18.4,1.6,4.4
1061,DefaultProfile,Green_LowPoly,02:56:32,03:00:25,gate1S5,seats1P1S5,1.69701,55.1126,202.8,232.8,38.4,128.8,44.8,15.8,5,0
1127,slimFastActiv,Blue_LowPoly,02:58:25,03:00:25,gate1S5,seats3P1S5,1.70541,91.5866,70.8,120.2,61.2,12.4,29.4,11.2,2.6,3.4
1054,DefaultProfile,Green_LowPoly,02:56:19,03:00:26,gate2S5,seats3P1S5,1.30597,155.31,138.4,246.6,58.2,64.4,116.8,2,1.2,4
1093,slimFastActiv,Blue_LowPoly,02:57:03,03:00:26,gate2S5,seats2P1S5,2.62581,135.82,147.2,203,57.8,15.2,113.6,7,3.2,6.2
1145,slimFastActiv,Blue_LowPoly,02:59:25,03:00:26,gate1S5,seats2P1S5,1.85059,72.3185,21,60.8,12.2,10.6,22.8,7.8,2.4,5
1007,slimFastActiv,Blue_LowPoly,02:54:33,03:00:26,gate1S5,seats3P1S5,2.57134,89.8021,315,353.2,327.4,12.6,6.8,0.8,1,4.6
1092,slimFastActiv,Blue_LowPoly,02:57:01,03:00:26,gate2S5,seats3P1S5,2.74726,154.009,140.2,205.4,76.8,62.4,50.2,8.6,2.6,4.8
1073,slimFastActiv,Blue_LowPoly,02:56:41,03:00:27,gate2S5,seats1P1S5,2.99991,139.385,181.2,226.2,80,60.2,74.6,4.8,4.6,2
1117,slimFastActiv,Blue_LowPoly,02:57:52,03:00:27,gate2S5,seats2P1S5,1.97641,157.924,68.4,154.8,92.4,15.6,28.6,12,3.6,2.6
1056,slimFastActiv,Blue_LowPoly,02:56:21,03:00:27,gate1S5,seats2P1S5,2.13821,69.4142,213.4,245.8,94.6,110.2,28.4,4.6,2.2,5.8
1074,slimFastActiv,Blue_LowPoly,02:56:42,03:00:27,gate1S5,seats3P1S5,2.92446,96.8101,187.6,224.6,89.4,74.2,46.6,6.4,3,5
1129,slimFastActiv,Blue_LowPoly,02:58:31,03:00:27,gate1S5,seats2P1S5,2.71456,77.6322,86,116.2,68.6,3,15.6,19.4,5.4,4.2
1022,slimFastActiv,Blue_LowPoly,02:55:07,03:00:27,gate1S5,seats3P1S5,1.87021,91.0367,263.6,320.4,284,5.6,14,2.2,9.8,4.8
1062,slimFastActiv,Blue_LowPoly,02:56:33,03:00:27,gate1S5,seats1P1S5,1.78366,51.4521,201,234,47.6,14.2,146.8,12.6,9.8,3
1045,slimFastActiv,Blue_LowPoly,02:55:59,03:00:28,gate2S5,seats1P1S5,1.52163,109.909,190,269,55.8,103.6,79.8,14.2,9.8,5.8
1079,slimFastActiv,Blue_LowPoly,02:56:45,03:00:28,gate2S5,seats2P1S5,1.60483,137.53,131.2,222.8,154.6,12.8,31.4,16,6,2
1228,slimFastActiv,Blue_LowPoly,03:00:00,03:00:28,seats1P1S5,gate1S5,2.37536,36.463,5.2,28.2,1.4,4,8.2,5.2,7,2.4
1012,DefaultProfile,Green_LowPoly,02:54:53,03:00:28,gate1S5,seats3P1S5,1.28026,88.9113,266.4,335.4,221,41,64.4,2,1.8,5.2
1038,DefaultProfile,Green_LowPoly,02:55:42,03:00:28,gate1S5,seats3P1S5,1.81087,94.1357,236.4,286.2,98.4,96.8,82.6,3.8,0.4,4.2
1076,slimFastActiv,Blue_LowPoly,02:56:44,03:00:28,gate1S5,seats3P1S5,2.1521,91.4398,177.8,224.2,18,101.8,78.2,19.2,1.4,5.6
1195,slimFastActiv,Blue_LowPoly,03:00:00,03:00:28,seats1P1S5,gate1S5,1.66125,34.383,9.2,28.8,8.4,5.2,9.2,3.6,2.4,0
1005,slimFastActiv,Blue_LowPoly,02:54:28,03:00:28,gate2S5,seats1P1S5,2.4202,110.709,306.2,360.2,149.8,101,92.8,6.4,2.8,7.4
1013,slimFastActiv,Blue_LowPoly,02:54:58,03:00:28,gate2S5,seats2P1S5,2.40875,128.229,265,330.2,39,79.4,139.6,57,7.4,7.8
1067,slimFastActiv,Blue_LowPoly,02:56:37,03:00:28,gate2S5,seats2P1S5,2.01358,129.426,159.6,231.8,48,75.4,78.4,18,3.4,8.6
1109,slimFastActiv,Blue_LowPoly,02:57:34,03:00:28,gate2S5,seats2P1S5,1.96304,156.874,94.2,174.8,113.2,15,33.6,7,3.2,2.8
1291,slimFastActiv,Blue_LowPoly,03:00:00,03:00:28,seats1P1S5,gate1S5,2.37178,35.892,7.2,28.4,5.6,4.4,3,3,7,5.4
1035,slimFastActiv,Blue_LowPoly,02:55:40,03:00:29,gate1S5,seats2P1S5,2.78883,73.1675,257.6,289,179.8,22.4,63.2,14.6,1.8,7.2
1003,DefaultProfile,Green_LowPoly,02:54:05,03:00:29,gate1S5,seats1P1S5,1.90506,50.0013,355.2,384.4,74.8,120,146.8,31.6,6,5.2
1010,slimFastActiv,Blue_LowPoly,02:54:40,03:00:29,gate2S5,seats2P1S5,1.97502,127.678,275,348.6,62.6,68.8,188.6,16.8,3,8.8
1083,slimFastActiv,Blue_LowPoly,02:56:48,03:00:29,gate1S5,seats2P1S5,1.56182,71.7045,176.6,221.2,160.4,10.4,28.4,10.8,5.8,5.4
1313,slimFastActiv,Blue_LowPoly,03:00:00,03:00:29,seats1P1S5,gate1S5,1.89212,34.3135,5.4,28.8,5.8,2.2,8.4,4.6,7,0.8
1002,DefaultProfile,Green_LowPoly,02:54:02,03:00:29,gate2S5,seats1P1S5,1.44042,112.064,304.4,387,159,35.2,164.4,17,3.4,8
1004,fatSlowLazy,Orange_LowPoly,02:54:08,03:00:29,gate2S5,seats3P1S5,1.34045,176.792,275.6,381.4,207.8,80,83.6,5,1.6,3.4
1110,slimFastActiv,Blue_LowPoly,02:57:38,03:00:29,gate1S5,seats2P1S5,1.78453,71.7202,133,171.6,79.8,19.4,51,11,6.6,3.8
1048,slimFastActiv,Blue_LowPoly,02:56:08,03:00:30,gate1S5,seats2P1S5,2.55586,72.4686,226.2,261.8,128.2,82.8,33.8,7.2,5.8,4
1288,slimFastActiv,Blue_LowPoly,03:00:00,03:00:30,seats1P1S5,gate1S5,2.60265,48.2155,11.8,29.6,9.8,2.6,8.4,7.2,1.6,0
1025,slimFastActiv,Blue_LowPoly,02:55:13,03:00:30,gate1S5,seats1P1S5,2.94101,51.718,297.8,317.2,106.8,8,107.6,78.8,10.8,5.2
1059,fatSlowLazy,Orange_LowPoly,02:56:31,03:00:30,gate1S5,seats3P1S5,1.32019,101.363,180.2,239.6,172.8,22.2,26.6,7.6,6.2,4.2
1099,slimFastActiv,Blue_LowPoly,02:57:07,03:00:30,gate1S5,seats1P1S5,1.93212,51.3431,172.2,203.4,6.4,79.4,91.2,14.2,3.8,8.4
1036,DefaultProfile,Green_LowPoly,02:55:40,03:00:31,gate1S5,seats1P1S5,1.48097,52.186,256.4,290.6,87,62.2,83.2,46,4.6,7.6
1147,DefaultProfile,Green_LowPoly,02:59:31,03:00:31,gate1S5,seats1P1S5,1.45382,52.9241,33,59.8,8.8,10,21.4,10.2,4.6,4.8
1034,fatSlowLazy,Orange_LowPoly,02:55:37,03:00:31,gate2S5,seats3P1S5,1.28742,176.872,192,294.4,134,111.6,40.4,4.8,0.2,3.4
1097,DefaultProfile,Green_LowPoly,02:57:06,03:00:31,gate2S5,seats2P1S5,1.28522,139.211,110,204.6,97,28.2,60.8,7.2,7.6,3.8
1037,slimFastActiv,Blue_LowPoly,02:55:41,03:00:32,gate1S5,seats2P1S5,2.34051,73.4854,258.2,290.8,143.6,12,116,8.8,3.6,6.8
1121,fatSlowLazy,Orange_LowPoly,02:58:00,03:00:32,gate2S5,seats1P1S5,1.22429,132.378,64.2,152,61,31,40.4,8.4,5.8,5.4
1001,fatSlowLazy,Orange_LowPoly,02:54:00,03:00:32,gate2S5,seats1P1S5,0.943183,130.397,270.2,392,140.2,89.6,145,5.2,3.4,8.6
1015,DefaultProfile,Green_LowPoly,02:54:59,03:00:32,gate1S5,seats2P1S5,1.51064,74.3579,286.4,333.2,134.8,91.2,88.4,15.4,2.6,0.8
1017,slimFastActiv,Blue_LowPoly,02:55:01,03:00:32,gate1S5,seats3P1S5,1.60397,90.1708,271.8,331.4,198.8,84.4,28.8,9.2,1.2,9
1051,DefaultProfile,Green_LowPoly,02:56:13,03:00:32,gate1S5,seats2P1S5,1.07205,74.9381,205.6,260,45.4,99.8,93.6,17.8,3.4,0
1021,slimFastActiv,Blue_LowPoly,02:55:07,03:00:33,gate1S5,seats1P1S5,1.86048,50.5941,292.2,326.2,11.2,62.8,154.2,78.6,9.6,9.8
1071,DefaultProfile,Green_LowPoly,02:56:38,03:00:33,gate2S5,seats1P1S5,1.28024,140.841,139,234.8,59,92.8,71.8,3.8,5,2.4
1018,fatSlowLazy,Orange_LowPoly,02:55:01,03:00:33,gate1S5,seats3P1S5,0.917037,94.3913,243.4,332,79.8,14.2,215.6,12.8,2.8,6.8
1075,DefaultProfile,Green_LowPoly,02:56:44,03:00:33,gate1S5,seats3P1S5,1.3456,97.06,175.8,230,32.4,15.6,156,17.6,3.4,5
1151,DefaultProfile,Green_LowPoly,02:59:35,03:00:34,gate1S5,seats1P1S5,1.23008,49.7889,24,59,15.8,10.8,18.8,4.2,3.6,5.8
1107,DefaultProfile,Green_LowPoly,02:57:29,03:00:34,gate2S5,seats3P1S5,1.27936,163.089,74.8,184.8,78,42.2,43,11.4,2.2,8
1008,fatSlowLazy,Orange_LowPoly,02:54:36,03:00:34,gate2S5,seats2P1S5,0.99353,152.335,229.2,358.4,155.4,128.4,62,9.2,3.4,0
1058,DefaultProfile,Green_LowPoly,02:56:23,03:00:34,gate2S5,seats3P1S5,1.25852,160.106,133.4,251,58.2,114.4,62.2,2.2,4.2,9.8
1066,fatSlowLazy,Orange_LowPoly,02:56:36,03:00:34,gate1S5,seats1P1S5,0.925299,66.3137,189.2,238,35.8,61.2,98.4,23.2,14,5.4
1027,DefaultProfile,Green_LowPoly,02:55:16,03:00:35,gate2S5,seats2P1S5,1.45064,135.228,237.8,318.4,55.6,26.4,186.6,36.6,2.6,10.6
1043,DefaultProfile,Green_LowPoly,02:55:54,03:00:35,gate1S5,seats1P1S5,1.38776,52.1945,250.2,280.6,50.8,51.4,84.6,27.2,62,4.6
1104,DefaultProfile,Green_LowPoly,02:57:23,03:00:35,gate1S5,seats3P1S5,1.48837,98.1829,143.4,191.6,71.6,19.4,75.8,15,3.4,6.4
1072,DefaultProfile,Green_LowPoly,02:56:40,03:00:35,gate2S5,seats1P1S5,1.36234,124.136,153.4,235.4,66.2,57.6,80.2,23.2,3.6,4.6
1098,DefaultProfile,Green_LowPoly,02:57:06,03:00:35,gate1S5,seats1P1S5,1.08764,55.4325,173.6,208.8,19.4,8,155,17.4,4.4,4.6
1120,DefaultProfile,Green_LowPoly,02:57:59,03:00:35,gate1S5,seats3P1S5,1.42253,100.517,108,156.2,25,28.2,80.6,15.4,2.8,4.2
1024,DefaultProfile,Green_LowPoly,02:55:09,03:00:35,gate2S5,seats1P1S5,0.956277,127.066,209.6,327,167.2,79.2,61.4,9.2,4.8,5.2
1031,slimFastActiv,Blue_LowPoly,02:55:27,03:00:36,gate2S5,seats1P1S5,2.85967,115.404,261.2,308.8,168.6,54.4,64.2,6,5,10.6
1096,slimFastActiv,Blue_LowPoly,02:57:06,03:00:36,gate1S5,seats1P1S5,1.99282,60.6855,175.2,210.2,114.8,17.6,48.2,14,7,8.6
1089,DefaultProfile,Green_LowPoly,02:56:57,03:00:36,gate2S5,seats3P1S5,1.14385,164.312,102.6,219.2,70.8,63.8,61,12,5.4,6.2
1030,fatSlowLazy,Orange_LowPoly,02:55:27,03:00:37,gate2S5,seats1P1S5,1.42559,130.353,237,309.8,220,52.4,29.2,4,4.2,0
1149,slimFastActiv,Blue_LowPoly,02:59:34,03:00:37,gate1S5,seats1P1S5,1.65588,53.2287,28.4,63.2,4.2,13.2,18.6,13,1.6,12.6
1111,DefaultProfile,Green_LowPoly,02:57:39,03:00:38,gate2S5,seats2P1S5,1.45909,143.772,89.2,179,56.2,24.8,54.4,27.6,4.6,11.4
1131,DefaultProfile,Green_LowPoly,02:58:40,03:00:38,gate1S5,seats2P1S5,1.10377,75.2187,75.6,118.2,24.8,17,20.2,47.6,8.6,0
1078,fatSlowLazy,Orange_LowPoly,02:56:45,03:00:39,gate1S5,seats3P1S5,0.897844,102.285,159.4,234.4,69.8,131.4,22.8,7,1.8,1.6
1116,DefaultProfile,Green_LowPoly,02:57:49,03:00:39,gate2S5,seats2P1S5,1.12707,137.865,62.2,169.8,48,38.2,39,24,2.2,18.4
1136,slimFastActiv,Blue_LowPoly,02:59:03,03:00:39,gate1S5,seats1P1S5,2.94803,71.4746,72.8,96.2,50.4,9.2,15.8,7.8,3,10
1289,slimFastActiv,Blue_LowPoly,03:00:00,03:00:39,seats1P1S5,gate1S5,1.78955,48.0713,14.2,38.8,14.2,5.6,10.6,6.2,1.8,0.4
1070,DefaultProfile,Green_LowPoly,02:56:38,03:00:40,gate1S5,seats1P1S5,1.51562,59.3786,209.4,242.4,9.4,11.2,89.2,66.8,53,12.8
1100,fatSlowLazy,Orange_LowPoly,02:57:12,03:00:41,gate1S5,seats1P1S5,1.34346,88.2257,179.8,209,124,35.4,38.6,7.8,3.2,0
1094,DefaultProfile,Green_LowPoly,02:57:03,03:00:43,gate1S5,seats2P1S5,1.05761,77.0152,169.4,219.8,58.6,45.6,78.4,21.8,4.2,11.2
1146,DefaultProfile,Green_LowPoly,02:59:30,03:00:43,gate1S5,seats1P1S5,1.48319,59.6675,44,73.6,8,17.8,24.6,11.6,1,10.6
1046,slimFastActiv,Blue_LowPoly,02:56:01,03:00:43,gate2S5,seats1P1S5,2.10605,116.999,217.2,282.6,80.8,82.2,68.4,27.8,2.8,20.6
1319,slimFastActiv,Blue_LowPoly,03:00:07,03:00:44,gate1S5,seats1P1S5,2.73578,50.0235,15.6,36.8,10.4,4,7.2,2.4,4.8,8
1029,fatSlowLazy,Orange_LowPoly,02:55:23,03:00:44,gate2S5,seats2P1S5,0.799747,158.558,153.6,321.4,174.4,89.4,21.2,8.2,6.6,21.6
1091,DefaultProfile,Green_LowPoly,02:57:00,03:00:44,gate1S5,seats1P1S5,1.47508,58.0817,190.8,224.6,122.2,36.8,38.8,7.4,4.4,15
1237,DefaultProfile,Green_LowPoly,03:00:00,03:00:45,seats1P1S5,gate1S5,1.4747,50.9998,19.4,45.6,15.4,11.2,14,3.8,1.2,0
1016,DefaultProfile,Green_LowPoly,02:55:01,03:00:46,gate1S5,car2P1S5,1.69193,71.9998,295.6,345,105.2,63.8,133,10.6,9.8,22.6
1019,fatSlowLazy,Orange_LowPoly,02:55:03,03:00:46,gate1S5,car1P1S5,0.831028,59.7388,295.2,342.6,146.8,145,35,9.2,3.8,2.8
1033,DefaultProfile,Green_LowPoly,02:55:36,03:00:46,gate1S5,car2P1S5,1.59589,73.0077,265.6,310.2,216.2,41.8,20.6,4,3.2,24.4
1041,slimFastActiv,Blue_LowPoly,02:55:52,03:00:46,gate2S5,car2P1S5,1.63105,142.295,210.2,294,159.6,34.4,71.4,5.6,2,21
1055,fatSlowLazy,Orange_LowPoly,02:56:21,03:00:46,gate1S5,car1P1S5,1.15598,60.227,230.6,265.2,30,18.8,198.8,12.4,1.6,3.6
1095,fatSlowLazy,Orange_LowPoly,02:57:05,03:00:46,gate1S5,car2P1S5,1.00536,110.54,156.4,221.2,59.4,65.2,86.2,10.4,0,0
1102,fatSlowLazy,Orange_LowPoly,02:57:15,03:00:46,gate2S5,car1P1S5,1.21344,132.858,136.8,211.2,70.8,47.2,74.8,6.2,0.4,11.8
1112,fatSlowLazy,Orange_LowPoly,02:57:41,03:00:46,gate2S5,car1P1S5,1.09119,131.292,93.6,184.8,65.4,67.6,35.6,10.6,3,2.6
1122,DefaultProfile,Green_LowPoly,02:58:00,03:00:46,gate1S5,car1P1S5,1.36794,56.6193,129.8,165.6,17.2,78.4,38.8,9.4,3.6,18.2
1140,DefaultProfile,Green_LowPoly,02:59:14,03:00:46,gate1S5,traindoor4P1S5,1.41192,72.1695,53.6,91.6,14.2,20.8,27.2,8.4,5.4,15.6
1144,slimFastActiv,Blue_LowPoly,02:59:25,03:00:46,gate1S5,car2P1S5,1.5146,69.2244,38.2,81.2,9.4,16.2,17.6,10.2,7.4,20.4
1196,slimFastActiv,Blue_LowPoly,03:00:00,03:00:46,seats2P1S5,gate1S5,2.46858,59.2076,14,46.4,7.4,4.2,10,7.6,9,8.2
1315,slimFastActiv,Blue_LowPoly,03:00:00,03:00:46,seats2P1S5,gate1S5,2.07404,55.9623,16.8,46.2,8.8,3.6,12.6,8.2,9.6,3.4
1235,DefaultProfile,Green_LowPoly,03:00:00,03:00:48,seats1P1S5,gate1S5,1.7888,42.1682,21.4,48,6.2,6.2,6.2,4.4,13.2,11.8
1309,slimFastActiv,Blue_LowPoly,03:00:00,03:00:53,seats3P1S5,gate1S5,2.98098,76.5806,17.2,52.8,9.8,2,13,8.8,11.4,7.8
1247,fatSlowLazy,Orange_LowPoly,03:00:00,03:00:54,seats1P1S5,gate1S5,1.20778,43.8614,24.4,53.8,15.8,22.8,5.6,3.2,6.4,0
1229,slimFastActiv,Blue_LowPoly,03:00:00,03:00:55,seats2P1S5,gate1S5,2.34903,61.317,16.2,55,8,1.6,10.2,10.2,16,9
1285,slimFastActiv,Blue_LowPoly,03:00:00,03:01:00,seats3P1S5,gate1S5,2.84965,88.5319,19,60.2,10.4,5,16.6,11,6.6,10.6
1218,fatSlowLazy,Orange_LowPoly,03:00:00,03:01:03,seats1P1S5,gate1S5,1.14373,47.4692,28.4,63.4,9.8,18.4,11.4,5.2,7.4,11.2
1206,DefaultProfile,Green_LowPoly,03:00:00,03:01:06,seats2P1S5,gate1S5,1.13204,57.2807,21.6,66,27.2,6.8,11.4,7,11.8,1.8
1256,slimFastActiv,Blue_LowPoly,03:00:00,03:01:06,seats1P1S5,gate2S5,2.94312,103.751,18.2,66,21.8,5.4,11.2,6.2,9.6,11.8
1250,fatSlowLazy,Orange_LowPoly,03:00:00,03:01:06,seats1P1S5,gate1S5,0.96834,44.3711,27.2,66.6,18,25.6,11.4,3.6,4,4
1193,slimFastActiv,Blue_LowPoly,03:00:00,03:01:08,seats2P1S5,gate1S5,1.50205,64.5605,18.8,69,9.8,7.6,14.2,11.4,13,13
1244,fatSlowLazy,Orange_LowPoly,03:00:00,03:01:10,seats1P1S5,gate1S5,1.07382,54.0354,32,70.4,11.2,29.4,10,6.2,4.2,9.4
1311,slimFastActiv,Blue_LowPoly,03:00:00,03:01:12,seats1P1S5,gate2S5,2.55212,97.0273,18.2,71.4,18.4,2.2,13.8,6.2,24.6,6.2
1215,fatSlowLazy,Orange_LowPoly,03:00:00,03:01:15,seats2P1S5,gate1S5,1.37216,67.8376,44.8,75.8,20.8,21.4,17.6,3.8,4,8.2
1265,DefaultProfile,Green_LowPoly,03:00:00,03:01:16,seats3P1S5,gate1S5,1.2806,76.4893,22,75.6,32.2,13.6,13.6,7.8,6,2.4
1176,DefaultProfile,Green_LowPoly,03:00:00,03:01:16,seats2P1S5,gate1S5,1.40172,69.7537,38.6,77,12.2,20.4,16.6,7,10.2,10.6
1194,slimFastActiv,Blue_LowPoly,03:00:00,03:01:16,seats1P1S5,gate2S5,1.56181,91.7886,9.6,77,20.6,11,24.2,10.4,10.8,0
1290,slimFastActiv,Blue_LowPoly,03:00:00,03:01:18,seats2P1S5,gate2S5,2.57014,115.006,20.4,77.8,17.2,5.6,22.6,19.2,12,1.2
1277,fatSlowLazy,Orange_LowPoly,03:00:00,03:01:20,seats2P1S5,gate1S5,1.04922,65.325,26.8,79.6,11.6,39.4,9.4,6.2,5.2,7.8
1179,DefaultProfile,Green_LowPoly,03:00:00,03:01:28,seats3P1S5,gate1S5,1.47272,86.9226,39,88.2,21.8,15.8,24.4,4.6,6.6,15
1298,DefaultProfile,Green_LowPoly,03:00:00,03:01:28,seats1P1S5,gate2S5,1.52401,98.2108,17.6,88.2,30.2,13.6,10.2,11,16.8,6.4
1312,slimFastActiv,Blue_LowPoly,03:00:00,03:01:30,seats1P1S5,gate2S5,1.67512,97.4788,23,90,27.8,6.6,16.6,9,22.8,7.2
1299,DefaultProfile,Green_LowPoly,03:00:00,03:01:36,seats1P1S5,gate1S5,0.651675,53.3076,36.4,95.4,14,35.6,22.4,9.6,10.8,3
1286,slimFastActiv,Blue_LowPoly,03:00:00,03:01:37,seats3P1S5,gate2S5,2.85456,141.36,18.6,97,15.4,4.2,17.8,31.4,20.8,7.4
1314,slimFastActiv,Blue_LowPoly,03:00:00,03:01:37,seats3P1S5,gate2S5,2.77341,146.609,24.6,97.2,20,7.8,24.6,22,12.8,10
1303,fatSlowLazy,Orange_LowPoly,03:00:00,03:01:40,seats1P1S5,gate1S5,0.784134,60.3556,50,100,14.6,39.6,21.8,10.4,9.2,4.4
1207,DefaultProfile,Green_LowPoly,03:00:00,03:01:41,seats3P1S5,gate1S5,1.22504,89.3444,49.6,101.2,29.2,19,24.8,8,3.2,17
1205,DefaultProfile,Green_LowPoly,03:00:00,03:01:41,seats3P1S5,gate1S5,1.27858,81.0465,61.8,101.6,21,30.6,18,4.4,6.2,21.4
1217,fatSlowLazy,Orange_LowPoly,03:00:00,03:01:46,seats3P1S5,gate1S5,1.43126,86.7862,81.4,106,25.2,37.8,23,4.8,6.4,8.8
1213,fatSlowLazy,Orange_LowPoly,03:00:00,03:01:51,seats2P1S5,gate1S5,0.905037,72.956,60,111.6,23.6,41.6,22.6,14.2,5.2,4.4
1297,DefaultProfile,Green_LowPoly,03:00:00,03:01:51,seats1P1S5,gate2S5,1.33376,102.77,40,111.2,36.8,11,24.6,15.4,17.8,5.6
1262,DefaultProfile,Green_LowPoly,03:00:00,03:01:53,seats1P1S5,gate2S5,1.57726,103.725,50.2,112.6,28.2,9,32.2,13.4,17.4,12.4
1261,DefaultProfile,Green_LowPoly,03:00:00,03:01:53,seats3P1S5,gate1S5,1.04661,86.1493,48,113,26.2,32.8,30.8,9.6,3.8,9.8
1287,slimFastActiv,Blue_LowPoly,03:00:00,03:01:53,seats2P1S5,gate2S5,1.86525,128.995,27,113.2,28.2,8.4,27.6,15.8,20.2,13
1310,slimFastActiv,Blue_LowPoly,03:00:00,03:02:02,seats3P1S5,gate2S5,1.90979,143.075,25.6,121.4,25.8,7.4,29,28,17,14.2
1216,fatSlowLazy,Orange_LowPoly,03:00:00,03:02:04,seats1P1S5,gate1S5,0.517584,52.1461,51.8,124.2,20,46.4,28.6,9.6,4.2,15.4
1230,slimFastActiv,Blue_LowPoly,03:00:00,03:02:04,seats2P1S5,gate2S5,1.72799,117.245,49,124.6,17.6,12.8,19.6,31.8,30.4,12.4
1197,slimFastActiv,Blue_LowPoly,03:00:00,03:02:05,seats2P1S5,gate2S5,1.67169,120.611,32,125.6,16,3.8,17.4,33.2,37.2,18
1305,fatSlowLazy,Orange_LowPoly,03:00:00,03:02:09,seats1P1S5,gate2S5,1.43655,105.013,65.6,128.8,37,23.2,13.2,30.6,18.2,6.6
1239,DefaultProfile,Green_LowPoly,03:00:00,03:02:15,seats2P1S5,gate2S5,1.65701,121.808,60.6,134.8,13.8,14.2,38,32.4,20.2,16.2
1192,slimFastActiv,Blue_LowPoly,03:00:00,03:02:15,seats3P1S5,gate2S5,1.7076,146.997,39.4,135.6,38.6,12.4,27,19.4,19,19.2
